City,AGE,Gender,Nationality,Subject_Area,Years_Higher_Education,Duration_Abroad,ECTS_Anticipated,Special_Needs,Language_Taught,Study_Grant,Placement_Grant
 MADRID0,25,F,ES,314,1,5,24,0,EN,650,0
 MADRID0,25,F,ES,312,2,5,30,0,EN,650,0
 MADRID0,25,M,ES,523,7,6,30,0,EN,780,0
 MADRID0,25,M,ES,523,7,9,66,0,EN,1170,0
 MADRID0,25,M,ES,525,3,7,12,0,EN,910,0
 MADRID0,25,M,ES,582,7,10,55,0,EN,1300,0
 MADRID1,25,F,ES,582,4,9,60,0,EN,1170,0
 MADRID1,25,M,ES,640,4,10,60,0,PT,1300,0
 MADRID1,25,M,ES,52,5,Apr-75,30,0,RO,617.5,0
 MADRID1,25,F,ES,62,6,05. Mai,30,0,IT,715,0
 MADRID1,25,M,ES,481,4,Apr-75,30,0,PL,617.5,0
 MADRID1,25,M,ES,520,4,09. Mai,60,0,EN,1235,0
 MADRID0,25,F,ES,211,4,9,57,0,PT,1170,0
  LEON01,25,F,ES,640,7,10,53,0,IT,1300,0
 MADRID0,25,F,ES,727,5,9,63,0,IT,1170,0
 MADRID0,25,M,ES,461,5,Sep-25,0,0,FR,1202.5,0
 MADRID0,25,M,ES,48,4,Jul-75,39,0,EN,1007.5,0
 MADRID0,25,M,ES,222,3,10,42,0,EN,1300,0
 MADRID1,25,M,ES,344,4,04. Mai,30,0,PL,585,0
 LOGRONO,25,F,ES,6,3,0,0,0,PT,0,900
 LOGRONO,25,M,ES,481,2,0,1,0,FR,0,900
 LOGRONO,25,F,ES,214,2,04. Mai,33,0,PL,585,0
 MADRID1,25,M,ES,523,5,09. Mai,60,0,SV,1235,0
 MADRID0,25,F,RO,314,5,0,18,0,ES,0,900
 MADRID0,25,M,ES,52,5,0,0,0,DE,0,1200
 MADRID0,25,F,ES,581,5,0,0,0,EN,0,1800
 MADRID1,25,M,ES,521,3,9,60,0,EN,1170,0
 MADRID1,25,M,ES,521,3,5,30,0,EN,650,0
 MADRID2,25,F,ES,581,4,0,0,0,IT,0,1500
 BADAJOZ,25,F,ES,144,3,10,60,0,IT,1300,0
 BADAJOZ,25,M,ES,34,3,Aug-75,60,0,IT,1137.5,0
 BADAJOZ,25,M,ES,34,5,10,60,0,DE,1300,0
 ALCAL-H,25,M,unknown,340,3,9,60,0,EN,1170,0
 MADRID1,25,M,IT,340,3,04. Mai,60,0,DE,585,0
 MADRID0,25,F,ES,523,7,6,30,0,EN,780,0
 MADRID0,25,M,unknown,34,1,4,0,0,EN,520,0
 MADRID0,25,F,ES,581,5,6,30,0,EN,780,0
 MADRID1,25,M,ES,521,4,0,12,0,DE,0,1200
 MADRID0,25,M,ES,481,4,9,30,0,EN,1170,0
 MADRID0,25,F,ES,48,5,9,51,0,EN,1170,0
 MADRID0,25,F,ES,489,7,10,31,0,EL,1470,0
 MADRID0,25,M,ES,520,1,6,30,0,EN,780,0
 LAS-PAL,25,M,ES,729,1,0,0,0,EN,0,900
  LEON01,25,M,ES,529,2,Mrz 75,34,0,EN,487.5,0
 MADRID0,25,M,ES,32,2,9,60,0,EN,1170,0
 MADRID0,25,F,ES,311,7,0,15,0,DE,0,900
 MADRID0,25,M,ES,314,5,0,18,0,EN,0,975
 MADRID0,25,F,ES,143,2,0,18,0,EN,0,900
 MADRID1,25,M,ES,582,4,9,60,0,EN,1170,0
 MADRID1,25,F,ES,582,4,04. Mai,30,0,EN,585,0
 MADRID0,25,F,ES,727,5,04. Mai,30,0,EN,585,0
 MADRID0,25,F,ES,211,2,9,60,0,EN,1170,0
 MADRID0,25,M,ES,32,4,Apr-75,30,0,EN,617.5,0
 MADRID0,25,F,ES,520,7,10,65,0,DE,1300,0
 MADRID0,25,M,ES,312,4,9,60,0,IT,1170,0
 MADRID0,25,M,ES,581,6,06. Mai,24,0,ET,972.5,0
 MADRID0,25,F,ES,62,4,8,46,0,EN,1040,0
 MADRID0,25,M,ES,443,4,Jun-75,37,0,PT,1005,0
 MADRID2,25,M,ES,422,1,Sep-25,54,0,EN,1202.5,0
 ALCAL-H,25,M,ES,723,3,5,60,0,EN,650,0
 MADRID0,25,F,ES,520,7,9,38,0,EN,1170,0
  LEON01,25,F,ES,421,7,11,47,0,FR,1430,0
 MADRID0,25,F,ES,812,2,Apr-75,30,0,DE,617.5,0
 MADRID0,25,F,ES,42,4,10,61,0,EN,1300,0
 MADRID0,25,F,ES,1,2,Apr-25,36,0,EN,552.5,0
  LEON01,25,M,ES,52,6,10,63,0,PT,1300,0
 MADRID0,25,M,ES,524,4,9,60,0,FR,1170,0
 MADRID0,25,M,unknown,38,3,9,0,0,FR,1170,0
 MADRID2,25,F,ES,523,3,Jun-25,30,0,EN,982.5,0
 MADRID0,25,F,ES,14,2,Mrz 25,18,0,EN,422.5,0
 MADRID1,25,M,ES,52,5,04. Mai,30,0,PL,585,0
 MADRID0,25,F,ES,813,2,9,56,0,PT,1170,0
 MADRID2,25,M,ES,321,4,5,35,0,EN,650,0
 BADAJOZ,25,M,ES,581,4,6,30,0,IT,780,0
 MADRID1,25,F,ES,481,4,0,6,0,EN,0,1800
 MADRID3,25,F,ES,34,2,04. Mai,28,0,FR,585,0
 MADRID3,25,M,ES,581,3,10,58,0,DE,1300,0
 MADRID0,25,F,ES,44,4,9,19,0,IT,1170,0
 LLEIDA0,25,F,ES,62,3,12,66,0,EN,1560,0
 MADRID0,25,M,ES,582,7,Sep-75,64,0,EN,1267.5,0
 MADRID0,25,F,ES,525,4,5,18,0,CS,650,0
 MADRID0,25,M,ES,48,4,Aug-75,58,0,EN,1137.5,0
 MADRID0,25,M,ES,523,7,12,53,0,EN,1560,0
 MADRID0,25,M,ES,222,4,Sep-75,0,0,DE,1267.5,0
 MADRID0,25,F,ES,21,5,9,60,0,EN,1170,0
 MADRID0,25,F,ES,211,4,Mai 25,0,0,EN,682.5,0
 MADRID0,25,M,ES,443,1,9,60,0,EN,1170,0
 MADRID1,25,M,ES,582,4,10,60,0,IT,1300,0
 MADRID0,25,M,ES,581,6,10,26,0,FR,1300,0
 MADRID0,25,M,ES,620,6,11. Mai,60,0,EN,1495,0
 MADRID0,25,M,ES,481,3,10,53,0,EN,1300,0
 MADRID0,25,M,ES,481,4,6,39,0,EN,780,0
 MADRID0,25,F,ES,524,7,10,30,0,EN,1300,0
 MADRID0,25,F,ES,581,6,Mai 75,24,0,FR,747.5,0
 MADRID0,25,M,ES,525,7,6,90,0,DE,780,0
 MADRID0,25,F,ES,1,2,9,54,0,EN,1170,0
 MADRID0,25,M,ES,581,6,Mai 25,30,0,EN,682.5,0
 MADRID1,25,F,ES,462,3,0,12,0,EN,0,1875
 MADRID1,25,M,ES,5,4,0,0,0,EN,0,1800
 BADAJOZ,25,F,ES,582,1,Sep-75,60,0,EL,1267.5,0
 MADRID5,25,F,ES,762,1,0,0,0,IT,0,1050
 LAS-PAL,25,F,ES,58,7,09. Mai,45,0,IT,1235,0
 MADRID0,25,M,ES,481,6,5,53,0,EN,650,0
 MADRID0,25,M,ES,345,2,09. Mai,54,0,EN,1405,0
 MADRID0,25,M,ES,345,3,5,24,0,DE,650,0
 MADRID0,25,M,ES,544,7,9,68,0,FR,1170,0
 MADRID0,25,M,ES,64,4,9,34,0,DE,1170,0
 MADRID0,25,M,ES,311,3,5,12,0,DE,650,0
 MADRID0,25,F,ES,225,2,Jun-25,20,0,PT,812.5,0
 MADRID1,25,M,ES,522,3,5,30,0,DE,650,0
 MADRID2,25,F,ES,34,7,10,19,0,EN,1300,0
 MADRID0,25,F,ES,34,1,5,24,0,IT,650,0
 MADRID0,25,F,ES,523,5,Sep-75,38,0,EN,1267.5,0
 MADRID0,25,M,ES,314,1,5,24,0,EN,650,0
 MADRID0,25,F,ES,581,7,6,16,0,EN,780,0
 MADRID0,25,M,ES,581,1,9,60,0,EN,1170,0
 MADRID2,25,F,ES,581,4,5,30,0,IT,650,0
 MADRID1,25,M,ES,481,3,Mai 75,30,0,FR,747.5,0
 ALCAL-H,25,M,ES,72,5,5,60,0,EN,650,0
 MADRID0,25,M,ES,62,6,9,23,0,EN,1170,0
 MADRID0,25,F,ES,311,4,10,62,0,EN,1300,0
 MADRID1,25,M,ES,52,1,10,60,0,EN,1300,0
 MADRID0,25,F,ES,211,5,0,6,0,EN,0,1500
 MADRID0,25,M,ES,544,7,10,22,0,EN,1300,0
 MADRID0,25,F,ES,14,3,Mai 25,27,0,EN,682.5,0
 MADRID0,25,F,ES,525,6,6,48,0,DE,780,0
 MADRID0,25,F,ES,461,4,Aug-75,0,0,EN,1137.5,0
 MADRID2,25,F,unknown,38,4,Mrz 75,33,0,IT,487.5,0
 MADRID0,25,M,ES,620,6,Okt 25,54,0,EN,1332.5,0
 MADRID2,25,M,ES,34,5,Jul-75,27,0,EN,1007.5,0
 MADRID2,25,M,ES,34,1,9,49,0,EN,1170,0
 BADAJOZ,25,M,ES,442,7,10,60,0,IT,1300,0
 HUELVA0,25,F,ES,340,3,5,72,0,EN,650,0
  JAEN01,25,M,ES,521,6,5,12,0,IT,650,0
 MADRID0,25,F,ES,14,3,4,27,0,PT,520,0
 MADRID0,25,M,ES,523,6,10,63,0,IT,1300,0
 MADRID0,25,F,ES,721,7,0,0,0,EN,0,900
 MADRID0,25,M,ES,314,6,0,0,0,EN,0,1275
  LEON01,25,M,ES,640,8,8,45,0,IT,1040,0
 MADRID0,25,M,ES,312,3,10,58,0,EN,1300,0
 MADRID0,25,M,ES,544,7,10,60,0,EN,1470,0
 MADRID0,25,F,ES,142,4,0,12,0,IT,0,900
 MADRID0,25,F,ES,481,6,12,75,0,EN,1772.5,0
 MADRID0,25,F,unknown,581,1,5,20,0,IT,650,0
 MADRID2,25,M,ES,32,3,04. Mai,17,0,PT,585,0
 MADRID7,25,M,ES,523,1,0,0,0,EN,0,900
 MADRID7,25,M,ES,523,1,0,0,0,EN,0,900
 HUELVA0,25,F,ES,142,4,08. Mai,79,0,IT,1105,0
 HUELVA0,25,M,ES,629,3,Sep-75,33,0,EN,1267.5,0
  LEON01,25,M,ES,421,9,Apr-25,36,0,PT,552.5,0
 MADRID0,25,F,ES,225,7,9,65,0,IT,1170,0
  LEON01,25,M,ES,34,3,0,0,0,EN,0,1650
 MADRID0,25,F,ES,312,1,09. Mai,40,0,PT,1235,0
 MADRID2,25,F,ES,724,4,Aug-75,60,0,FR,1137.5,0
 MADRID2,25,F,ES,811,2,Sep-25,31,0,FR,1202.5,0
 MADRID0,25,F,ES,421,6,0,32,0,EN,0,1800
 MADRID0,25,M,ES,62,5,0,0,0,EN,0,2625
 MADRID0,25,F,ES,52,5,0,0,0,EN,0,900
 MADRID0,25,M,ES,481,4,0,0,0,EN,0,2250
 MADRID0,25,F,ES,581,4,0,3,0,FR,0,975
 MADRID0,25,M,ES,62,2,0,3,0,EN,0,975
 MADRID0,25,F,unknown,314,3,Apr-25,36,0,IT,552.5,0
 MADRID0,25,F,ES,211,7,0,6,0,EN,0,900
 MADRID0,25,F,ES,727,6,0,6,0,IT,0,900
 MADRID0,25,M,ES,62,6,9,28,0,EN,1170,0
 MADRID0,25,F,ES,581,7,10,47,0,EN,1300,0
 MADRID8,25,F,ES,346,1,,,,,,
 MADRID8,25,F,unknown,342,1,0,0,0,EN,0,900
 BADAJOZ,25,M,ES,521,6,Sep-25,60,0,PT,1202.5,0
 BADAJOZ,25,F,ES,34,1,10,60,0,EN,1300,0
 BADAJOZ,25,M,ES,214,4,10,60,0,PT,1300,0
 MADRID1,25,M,ES,314,6,Jul-75,60,0,NL,1007.5,0
 HUELVA0,25,F,ES,149,2,09. Mai,54,0,IT,1235,0
 MADRID0,25,M,ES,34,5,10,64,0,EN,1300,0
 MADRID1,25,M,ES,314,4,5,30,0,IT,650,0
 MADRID0,25,F,ES,32,2,9,62,0,EN,1170,0
 MADRID0,25,F,ES,582,5,0,0,0,FR,0,2175
 MADRID0,25,F,ES,581,4,0,0,0,EN,0,975
 MADRID1,25,M,ES,34,4,03. Mai,30,0,FR,455,0
 MADRID0,25,M,ES,840,1,10,30,0,EN,1300,0
 MADRID0,25,M,ES,544,7,10,60,0,EN,1300,0
 MADRID0,25,M,ES,523,7,04. Mai,25,0,EN,585,0
 BADAJOZ,25,M,ES,340,4,9,60,0,IT,1170,0
 MADRID1,25,M,ES,523,5,4,30,0,HU,520,0
 BADAJOZ,25,M,ES,314,5,10,60,0,EN,1300,0
 BADAJOZ,25,M,ES,144,2,10,60,0,DE,1300,0
 MADRID0,25,F,ES,32,3,9,50,0,FR,1170,0
  LEON01,25,M,ES,62,4,Sep-75,59,0,PT,1267.5,0
 MADRID0,25,F,ES,143,3,0,24,0,EN,0,900
 MADRID0,25,M,ES,721,5,0,0,0,EN,0,900
 MADRID0,25,F,ES,42,5,Mai 75,21,0,EN,747.5,0
  LEON01,25,M,ES,34,9,08. Mai,47,0,EN,1105,0
 MADRID0,25,F,ES,48,5,10,44,0,EN,1300,0
  LEON01,25,M,ES,52,3,0,0,0,PT,0,1800
  LEON01,25,M,ES,529,2,0,0,0,EN,0,1200
  LEON01,25,F,ES,640,6,0,0,0,EN,0,1500
 MADRID1,25,M,ES,521,4,Apr-25,30,0,EN,552.5,0
 MADRID1,25,M,ES,521,4,5,30,0,DE,650,0
 MADRID0,25,M,ES,812,3,5,30,0,EN,650,0
 MADRID0,25,F,ES,620,4,Apr-75,55,0,EN,617.5,0
 MADRID0,25,F,ES,520,1,4,24,0,EN,520,0
 MADRID0,25,F,ES,38,4,Sep-75,21,0,IT,1267.5,0
 MADRID1,25,M,ES,481,5,Mrz 25,30,0,FI,422.5,0
 MADRID0,25,F,ES,724,5,09. Mai,47,0,DE,1235,0
 MADRID0,25,F,ES,462,4,Okt 75,70,0,IT,1525,0
 MADRID0,25,F,ES,211,5,5,30,0,FR,650,0
 MADRID1,25,F,ES,523,4,10,60,0,NO,1300,0
 MADRID1,25,M,ES,520,1,10,30,0,EN,1300,0
 BADAJOZ,25,F,ES,34,1,9,60,0,IT,1170,0
 ALCAL-H,25,F,ES,72,4,Apr-25,60,0,EN,552.5,0
 HUELVA0,25,M,ES,340,6,Jun-25,19,0,EN,812.5,0
 MADRID0,25,F,ES,52,4,0,0,0,FR,0,1800
 MADRID0,25,F,ES,52,5,0,0,0,DE,0,1425
 MADRID0,25,M,ES,226,3,9,36,0,FR,1170,0
 MADRID0,25,M,ES,461,5,3,0,0,EN,390,0
 MADRID0,25,F,ES,211,5,9,50,0,EN,1170,0
 MADRID0,25,F,ES,721,4,9,0,0,IT,1170,0
  LEON01,25,F,ES,34,6,0,0,0,EN,0,2850
 MADRID1,25,M,ES,812,2,4,30,0,EN,520,0
 MADRID0,25,F,ES,582,2,Sep-25,30,0,EN,1202.5,0
 MADRID1,25,M,ES,529,5,5,30,0,PL,650,0
 MADRID0,25,F,ES,520,7,10,61,0,FR,1300,0
 MADRID0,25,F,ES,523,7,12,70,0,EN,1560,0
 MADRID1,25,M,ES,523,5,10,60,0,IT,1300,0
  JAEN01,25,F,ES,1,3,9,48,0,PT,1170,0
 MADRID0,25,M,IT,727,5,Mai 75,24,0,EN,747.5,0
  LEON01,25,M,ES,52,3,10,56,0,IT,1300,0
 MADRID0,25,F,ES,32,3,9,60,0,FR,1170,0
 MADRID0,25,F,ES,44,5,10,68,0,DE,1300,0
 MADRID0,25,M,ES,311,6,Apr-25,30,0,EN,552.5,0
 MADRID0,25,M,ES,523,7,10. Mai,30,0,EN,1365,0
 MADRID0,25,M,UK,48,4,10,54,0,EN,1300,0
 MADRID0,25,M,ES,213,4,10,54,0,IT,1300,0
 MADRID0,25,F,ES,1,3,Apr-75,30,0,PT,617.5,0
 MADRID0,25,M,ES,58,6,9,61,0,PT,1170,0
 MADRID0,25,M,ES,520,7,9,59,0,FR,1170,0
 MADRID0,25,M,ES,525,7,05. Mai,30,0,DE,715,0
 MADRID0,25,F,ES,520,7,11,40,0,DE,1430,0
 MADRID0,25,M,ES,520,7,10,62,0,FR,1300,0
 MADRID0,25,F,ES,525,7,10,48,0,IT,1300,0
 MADRID0,25,M,ES,520,7,10,60,0,EN,1300,0
 MADRID0,25,M,ES,620,6,05. Mai,30,0,EN,715,0
 MADRID0,25,M,ES,520,7,Nov-25,61,0,FR,1462.5,0
 BADAJOZ,25,F,ES,140,3,0,16,0,EN,0,1500
 BADAJOZ,25,M,ES,5,1,0,18,0,PT,0,2025
 MADRID4,25,M,ES,523,2,0,0,0,DE,0,900
 MADRID0,25,M,ES,581,6,05. Mai,30,0,EN,715,0
 MADRID0,25,F,ES,520,7,9,63,0,FR,1170,0
 MADRID0,25,M,ES,525,3,6,12,0,DE,780,0
 MADRID1,25,F,ES,62,4,04. Mai,30,0,FR,585,0
 LA-CORU,25,M,ES,581,5,10,55,0,PT,1300,0
 LA-CORU,25,M,ES,581,6,9,57,0,EN,1170,0
 MADRID0,25,M,ES,34,4,10,60,0,EN,1300,0
 MADRID0,25,M,ES,312,4,10,55,0,DE,1300,0
  LEON01,25,M,ES,34,3,10,41,0,PT,1300,0
 LOGRONO,25,M,ES,214,2,Jul-75,71,0,IT,1007.5,0
 LOGRONO,25,F,ES,346,1,0,0,0,ES,0,675
 LOGRONO,25,F,ES,811,1,0,16,0,EN,0,900
 LOGRONO,25,M,ES,811,1,0,16,0,EN,0,900
 MADRID0,25,F,ES,321,5,9,50,0,EN,1170,0
 MADRID0,25,F,ES,222,2,Jun-25,30,0,IT,812.5,0
 MADRID0,25,F,ES,225,2,Mai 75,24,0,FR,747.5,0
 MADRID0,25,F,ES,222,2,Sep-25,60,0,FR,1202.5,0
 MADRID0,25,M,ES,34,1,Apr-75,24,0,FR,617.5,0
 MADRID0,25,M,ES,520,7,6,60,0,EN,780,0
 MADRID0,25,M,ES,520,7,10,62,0,FR,1300,0
 MADRID0,25,F,ES,582,3,10,60,0,EN,1300,0
 MADRID0,25,M,ES,481,3,10,30,0,EN,1300,0
 MADRID2,25,M,ES,34,5,10. Mai,48,0,IT,1365,0
 MADRID2,25,M,ES,34,4,09. Mai,46,0,EN,1235,0
 ALCAL-H,25,M,RO,340,4,9,60,0,FR,1170,0
 MURCIA0,25,M,ES,321,4,0,25,0,en,0,2700
 MURCIA0,25,F,ES,342,2,0,20,0,en,0,1275
 OVIEDO0,25,F,ES,142,7,03. Mai,30,0,EN,455,0
 BARCELO,25,M,ES,52,5,0,30,0,DE,0,2475
 MALAGA2,25,F,IT,489,1,0,22,0,EN,0,750
 MATARO0,25,M,ES,349,3,5,18,0,EN,650,0
 MURCIA0,25,F,ES,723,1,04. Mai,24,0,IT,585,0
 MALAGA0,25,M,ES,443,2,10,44,0,EN,1300,0
 MALAGA0,25,F,ES,345,1,Apr-75,17,0,EN,617.5,0
 OVIEDO0,25,M,ES,443,8,9,30,0,EN,1170,0
 OVIEDO0,25,M,ES,222,8,Sep-25,36,0,DE,1202.5,0
 MURCIA0,25,M,ES,589,6,10,12,0,PT,1300,0
 MURCIA0,25,F,ES,223,4,09. Mai,60,0,EN,1235,0
 MURCIA0,25,M,ES,421,2,Sep-75,57,0,PT,1267.5,0
 OVIEDO0,25,M,ES,52,6,Mai 25,30,0,PT,682.5,0
 PAMPLON,25,M,ES,5,5,05. Mai,31,0,EN,715,0
 PAMPLON,25,M,ES,5,5,05. Mai,30,0,EN,715,0
 PAMPLON,25,M,ES,5,4,04. Mai,30,0,EN,585,0
 PAMPLON,25,F,ES,84,1,,,,,,
 MADRID1,25,F,ES,52,5,04. Mai,30,0,PL,585,0
 MADRID2,25,F,ES,541,2,Okt 75,24,0,EN,1397.5,0
 MADRID0,25,M,ES,520,7,10,78,0,DE,1300,0
 MADRID0,25,F,ES,581,5,6,26,0,DE,780,0
 MALAGA0,25,M,ES,52,1,09. Mai,46,0,EN,1235,0
 MALAGA0,25,F,ES,443,2,Aug-25,51,0,IT,1072.5,0
 ALBACET,25,F,ES,442,2,0,22,0,EN,0,975
 MALAGA0,25,M,ES,520,3,0,9,0,EN,0,975
 ALCAL-H,25,M,ES,422,4,9,60,0,EN,1170,0
 BARCELO,25,F,ES,214,3,0,0,0,EN,0,2100
 MALAGA0,25,M,ES,222,2,5,20,0,EN,650,0
 BARCELO,25,F,ES,721,4,10. Mai,75,0,PT,1365,0
 MALAGA0,25,F,ES,720,1,,,,,,
 SANTAND,25,M,ES,481,4,Sep-25,56,0,EN,1202.5,0
 MADRID1,25,F,ES,523,4,Apr-75,30,0,SV,617.5,0
 MADRID7,25,M,ES,481,1,0,0,0,EN,0,300
 MADRID0,25,M,ES,581,3,10,53,0,IT,1300,0
 ALCAL-H,25,F,ES,422,2,10,60,0,EN,1470,0
 ALCAL-H,25,F,unknown,340,2,9,60,0,FR,1170,0
 ALCAL-H,25,M,ES,340,3,9,60,0,DE,1170,0
 MALAGA0,25,F,ES,321,2,Apr-75,30,0,IT,617.5,0
 MALAGA0,25,M,ES,321,1,Aug-75,49,0,EN,1137.5,0
 MALAGA0,25,F,ES,142,2,Mai 25,22,0,EN,682.5,0
E  VIC01,25,M,ES,813,3,09. Mai,43,0,PT,1235,0
 MADRID2,25,F,ES,442,5,10. Mai,72,0,IT,1535,0
 MADRID2,25,F,ES,314,1,6,5,0,EN,780,0
 MALAGA0,25,M,ES,214,2,10. Mai,42,0,EN,1365,0
 BADAJOZ,25,M,ES,314,6,9,60,0,PT,1170,0
 OVIEDO0,25,F,ES,52,3,10,60,0,PT,1300,0
 MURCIA0,25,M,ES,481,1,10,24,0,IT,1300,0
 MURCIA0,25,M,ES,429,7,10,6,0,EN,1300,0
 MURCIA0,25,M,ES,321,4,0,22,0,it,0,1575
 MURCIA0,25,M,ES,213,2,0,4,0,EN,0,600
 OVIEDO0,25,M,ES,38,4,9,60,0,EN,1170,0
 MONDRAG,25,M,ES,52,5,04. Mai,30,0,EN,585,0
 OVIEDO0,25,M,ES,52,7,0,6,0,DE,0,1200
 OVIEDO0,25,F,ES,311,7,0,15,0,EN,0,2475
 BADAJOZ,25,M,ES,34,1,Sep-25,60,0,IT,1202.5,0
 BADAJOZ,25,M,ES,62,7,09. Mai,60,0,PT,1235,0
 MADRID0,25,M,ES,520,7,9,59,0,EN,1170,0
 MADRID0,25,M,ES,581,6,06. Mai,30,0,EN,972.5,0
 MALAGA0,25,M,ES,347,1,04. Mai,15,0,EN,585,0
E  VIC01,25,M,ES,520,2,Aug-75,48,0,EN,1137.5,0
E  VIC01,25,M,ES,520,2,0,6,0,EN,0,1050
 BARCELO,25,M,ES,321,3,Apr-75,22,0,IT,617.5,0
 MADRID1,25,M,unknown,811,2,0,0,0,FR,0,750
 MADRID2,25,M,ES,34,5,0,0,0,EN,0,1875
 ALCAL-H,25,M,ES,52,3,9,60,0,EN,1170,0
 MALAGA0,25,F,ES,723,1,Mrz 25,60,0,EN,422.5,0
 MALAGA0,25,F,ES,34,1,Okt 25,40,0,IT,1332.5,0
 OVIEDO0,25,M,ES,222,3,6,61,0,IT,780,0
 MADRID1,25,M,ES,343,2,0,0,0,EN,0,825
 MALAGA0,25,M,ES,149,1,05. Mai,14,0,EN,715,0
 SAN-SEB,25,M,ES,349,2,0,22,0,EN,0,900
 BADAJOZ,25,F,ES,34,1,09. Mai,60,0,IT,1235,0
 MADRID0,25,M,ES,520,7,10,30,0,EN,1300,0
 MADRID1,25,M,ES,523,4,09. Mai,60,0,CS,1235,0
 MALAGA0,25,M,ES,34,2,Sep-25,23,0,FR,1202.5,0
 MALAGA0,25,M,ES,34,1,Aug-75,44,0,FR,1137.5,0
 MALAGA0,25,F,ES,145,6,0,10,0,EN,0,975
 BARCELO,25,F,ES,541,3,0,9,0,EN,0,1875
 ALCAL-H,25,F,ES,58,3,Sep-75,60,0,EN,1395,0
 MALAGA0,25,M,unknown,522,1,Sep-75,38,0,EN,1267.5,0
 MURCIA0,25,M,ES,520,4,0,6,0,EN,0,3600
 MURCIA0,25,M,ES,529,3,0,5,0,EN,0,2775
 MURCIA0,25,M,ES,520,3,0,6,0,EN,0,3600
 MURCIA0,25,M,ES,58,2,09. Mai,60,0,fr,1235,0
 MURCIA0,25,M,ES,58,3,Okt 25,60,0,pt,1332.5,0
 MALAGA0,25,F,ES,421,1,10,49,0,EN,1300,0
 MURCIA0,25,F,ES,581,6,09. Mai,5,0,EN,1235,0
 MURCIA0,25,M,ES,520,7,Okt 25,30,0,EN,1332.5,0
 MALAGA0,25,F,ES,345,1,Sep-75,25,0,FR,1267.5,0
 MALAGA0,25,F,ES,34,1,Apr-75,27,0,IT,617.5,0
 MALAGA0,25,M,ES,34,1,Okt 25,42,0,EN,1502.5,0
 MADRID1,25,M,ES,523,5,10,60,0,IT,1300,0
 MADRID1,25,M,ES,812,7,4,30,0,DE,520,0
 BADAJOZ,25,M,ES,582,6,10,60,0,EL,1300,0
 BARCELO,25,M,ES,342,3,Mai 25,30,0,IT,682.5,0
 BADAJOZ,25,M,ES,144,2,08. Mai,60,0,IT,1105,0
 MALAGA0,25,F,ES,522,1,Apr-75,8,0,FR,617.5,0
 MALAGA0,25,F,ES,34,1,Okt 25,47,0,EN,1332.5,0
 OVIEDO0,25,M,ES,812,4,09. Mai,60,0,EN,1235,0
 OVIEDO0,25,F,ES,443,4,10,60,0,DE,1300,0
 OVIEDO0,25,M,ES,421,8,9,76,0,PT,1170,0
 OVIEDO0,25,M,ES,421,7,6,30,0,DE,780,0
 MALAGA0,25,M,ES,38,2,08. Mai,18,0,EN,1105,0
 MURCIA0,25,F,ES,520,2,09. Mai,28,0,EN,1235,0
 MURCIA0,25,M,ES,582,1,9,24,0,PT,1170,0
 PALMA01,25,M,unknown,481,2,Mai 25,36,0,EN,682.5,0
 SAN-SEB,25,M,ES,481,1,0,1,0,DE,0,900
 SAN-SEB,25,M,ES,481,1,0,1,0,BG,0,900
 MADRID1,25,M,ES,321,1,0,12,0,DE,0,900
 BADAJOZ,25,M,ES,214,3,08. Mai,60,0,EN,1105,0
 BADAJOZ,25,M,ES,314,1,10,60,0,EN,1300,0
 BADAJOZ,25,M,ES,347,3,10,60,0,PT,1300,0
 MALAGA0,25,M,ES,522,1,09. Mai,30,0,EN,1235,0
 ALCAL-H,25,F,unknown,52,3,9,60,0,DE,1170,0
 BARCELO,25,F,ES,441,6,11,46,0,DE,1430,0
 BADAJOZ,25,M,ES,422,7,Sep-75,60,0,IT,1267.5,0
 BADAJOZ,25,M,ES,52,1,10,60,0,IT,1300,0
 MADRID2,25,F,ES,8,0,0,12,0,PT,0,1650
 MADRID2,25,M,ES,8,0,0,12,0,PT,0,1950
 ALCAL-H,25,F,ES,72,5,5,60,0,EN,650,0
 ALCAL-H,25,M,ES,340,3,9,60,0,EN,1170,0
 MALAGA0,25,M,ES,481,1,Sep-75,28,0,EN,1267.5,0
 MURCIA0,25,F,ES,223,4,9,54,0,EN,1170,0
 MURCIA0,25,M,ES,58,3,10,28,0,it,1300,0
 MURCIA0,25,M,ES,58,4,10,36,0,it,1300,0
 MALAGA0,25,M,ES,345,3,0,6,0,EN,0,1800
 MALAGA0,25,F,ES,214,1,05. Mai,8,0,IT,715,0
 MURCIA0,25,M,ES,344,6,Sep-25,38,0,EN,1202.5,0
 SALAMAN,25,M,ES,443,2,9,60,0,EN,1170,0
 ALCAL-H,25,M,ES,144,3,9,60,0,EN,1170,0
 BADAJOZ,25,F,ES,34,1,0,10,0,EN,0,900
 BADAJOZ,25,M,ES,813,2,0,0,0,EN,0,900
 BURGOS0,25,M,ES,521,2,0,22,0,DE,0,675
 MALAGA0,25,F,ES,58,1,Okt 25,47,0,IT,1332.5,0
 MALAGA0,25,F,ES,34,1,Sep-75,15,0,EN,1267.5,0
 MALAGA0,25,F,ES,421,4,0,16,0,EN,0,1125
 MALAGA0,25,M,ES,211,6,0,10,0,IT,0,900
